timestamp,aqi,pm25,pm10,o3,no2,so2,co,temp,humidity,pressure,wind_speed,clouds
2026-06-11 11:00:00+00:00,96,46.4,148.5,147.0,1.7,6.7,187.0,46.0,14,992.4,19.6,41
2026-06-11 12:00:00+00:00,97,43.8,116.4,149.0,2.5,7.6,211.0,46.2,13,991.8,18.8,1
2026-06-11 13:00:00+00:00,97,53.7,136.4,133.0,4.0,7.7,266.0,42.1,24,992.2,23.0,2
2026-06-11 14:00:00+00:00,102,58.3,152.3,112.0,6.2,7.9,336.0,38.1,36,993.0,18.9,0
2026-06-11 15:00:00+00:00,101,53.2,139.7,93.0,7.8,7.8,372.0,36.3,40,993.7,17.9,1
2026-06-11 16:00:00+00:00,101,44.4,129.5,81.0,8.6,7.2,345.0,35.0,44,994.3,15.9,0
2026-06-11 17:00:00+00:00,101,35.6,107.3,71.0,8.9,6.3,284.0,34.7,40,994.9,17.9,0
2026-06-11 18:00:00+00:00,102,29.5,87.8,65.0,8.7,5.5,228.0,33.3,50,994.5,16.8,0
2026-06-11 19:00:00+00:00,102,24.6,69.2,63.0,7.6,5.0,188.0,32.7,51,994.1,17.1,0
2026-06-11 20:00:00+00:00,102,20.8,53.7,63.0,6.0,4.6,154.0,32.4,50,994.0,16.3,0
2026-06-11 21:00:00+00:00,102,18.5,44.0,63.0,4.7,4.3,129.0,31.6,55,993.6,14.9,0
2026-06-11 22:00:00+00:00,102,17.2,38.9,61.0,4.1,4.1,113.0,31.1,58,993.8,15.1,0
2026-06-11 23:00:00+00:00,102,16.5,36.9,59.0,3.8,4.1,108.0,30.7,60,993.8,15.8,0
2026-06-12 00:00:00+00:00,102,15.0,35.2,56.0,4.1,4.1,122.0,30.2,67,994.3,16.9,0
2026-06-12 01:00:00+00:00,102,15.2,36.9,56.0,4.3,4.2,173.0,29.8,71,995.0,15.7,0
2026-06-12 02:00:00+00:00,101,16.5,41.6,56.0,4.6,4.4,242.0,30.8,69,995.7,14.8,0
2026-06-12 03:00:00+00:00,101,18.9,48.3,61.0,4.5,4.7,288.0,32.0,66,996.6,14.5,0
2026-06-12 04:00:00+00:00,101,22.9,66.4,75.0,3.8,5.3,286.0,34.5,57,997.0,14.1,0
2026-06-12 05:00:00+00:00,100,30.2,102.7,93.0,2.9,6.0,261.0,37.4,47,997.1,14.5,0
2026-06-12 06:00:00+00:00,100,37.4,134.6,109.0,2.1,6.5,236.0,39.7,37,997.1,15.3,0
2026-06-12 07:00:00+00:00,98,41.6,146.7,121.0,1.7,6.7,217.0,41.9,28,996.7,16.2,0
2026-06-12 08:00:00+00:00,97,41.8,139.2,131.0,1.5,6.6,199.0,43.6,22,996.1,18.0,32
2026-06-12 09:00:00+00:00,96,43.1,137.4,136.0,1.5,6.6,196.0,43.7,22,995.5,18.5,40
2026-06-12 10:00:00+00:00,95,45.6,146.7,135.0,1.6,6.7,220.0,42.9,24,995.3,17.8,27
2026-06-12 11:00:00+00:00,95,47.7,153.2,130.0,2.0,6.8,258.0,42.6,24,994.6,21.3,21
2026-06-12 12:00:00+00:00,95,45.6,142.5,123.0,2.6,7.1,286.0,40.5,35,994.8,20.7,4
2026-06-12 13:00:00+00:00,95,42.6,126.7,109.0,3.7,7.2,292.0,37.3,45,994.9,21.4,2
2026-06-12 14:00:00+00:00,95,37.3,106.2,90.0,5.2,7.3,288.0,34.9,52,995.4,20.8,0
2026-06-12 15:00:00+00:00,93,33.4,99.7,73.0,6.4,7.2,283.0,32.9,61,996.2,19.2,0
2026-06-12 16:00:00+00:00,91,29.7,86.1,62.0,7.0,6.7,285.0,31.8,67,997.0,18.0,0
2026-06-12 17:00:00+00:00,90,25.9,72.4,54.0,7.3,6.1,286.0,30.8,73,998.0,18.5,0
2026-06-12 18:00:00+00:00,89,22.3,58.7,49.0,7.3,5.6,273.0,30.5,76,997.6,17.5,0
2026-06-12 19:00:00+00:00,89,18.2,46.4,47.0,6.7,5.5,233.0,30.1,74,997.6,17.9,0
2026-06-12 20:00:00+00:00,88,16.3,39.8,47.0,5.8,5.5,180.0,29.8,74,997.2,19.5,0
2026-06-12 21:00:00+00:00,88,15.8,39.5,48.0,5.0,5.4,140.0,29.6,72,996.8,20.1,0
2026-06-12 22:00:00+00:00,88,15.7,39.6,48.0,4.4,5.1,121.0,29.2,75,997.1,19.6,0
2026-06-12 23:00:00+00:00,88,15.5,39.8,48.0,4.0,4.8,115.0,28.9,77,997.3,18.4,0
2026-06-13 00:00:00+00:00,88,15.7,38.3,50.0,3.7,4.2,123.0,28.9,79,997.5,17.0,1
2026-06-13 01:00:00+00:00,88,15.0,38.0,50.0,3.6,4.2,154.0,28.8,79,998.5,17.2,1
2026-06-13 02:00:00+00:00,88,15.9,40.2,51.0,3.5,4.2,199.0,29.6,76,999.6,17.3,0
2026-06-13 03:00:00+00:00,88,18.2,46.8,56.0,3.2,4.4,228.0,31.0,70,1000.0,17.8,1
2026-06-13 04:00:00+00:00,88,24.9,64.3,69.0,2.7,5.2,225.0,32.9,61,1000.5,17.4,0
2026-06-13 05:00:00+00:00,88,33.9,85.4,87.0,2.1,6.1,205.0,35.0,52,1000.8,17.2,1
2026-06-13 06:00:00+00:00,88,39.6,98.7,101.0,1.6,6.8,188.0,36.6,45,1001.4,15.9,0
2026-06-13 07:00:00+00:00,88,41.6,106.2,109.0,1.3,6.8,177.0,37.9,40,1000.8,15.3,0
2026-06-13 08:00:00+00:00,88,41.7,114.6,113.0,1.2,6.4,168.0,38.9,37,1000.1,14.9,0
2026-06-13 09:00:00+00:00,88,40.9,123.9,115.0,1.2,6.1,167.0,39.6,35,999.4,14.1,0
2026-06-13 10:00:00+00:00,88,39.1,129.9,114.0,1.3,5.9,176.0,40.0,34,998.6,14.1,0
2026-06-13 11:00:00+00:00,87,37.0,128.5,109.0,1.6,5.8,193.0,39.8,34,997.8,16.1,3
2026-06-13 12:00:00+00:00,87,31.9,118.3,110.0,2.1,6.2,211.0,39.6,33,997.9,16.4,5
2026-06-13 13:00:00+00:00,86,30.6,101.7,100.0,3.1,6.7,232.0,37.7,38,997.6,18.1,5
2026-06-13 14:00:00+00:00,85,28.5,79.2,85.0,4.5,7.4,253.0,34.7,51,998.2,20.7,2
2026-06-13 15:00:00+00:00,84,25.7,64.3,72.0,5.7,7.8,265.0,32.4,61,999.4,19.6,0
2026-06-13 16:00:00+00:00,83,23.8,58.0,61.0,6.4,7.8,261.0,31.2,66,1000.3,18.7,0
2026-06-13 17:00:00+00:00,83,22.6,53.0,52.0,6.9,7.6,247.0,30.5,69,1000.9,17.7,1
2026-06-13 18:00:00+00:00,83,21.9,50.2,46.0,7.0,7.3,230.0,30.1,71,1000.9,19.2,11
2026-06-13 19:00:00+00:00,83,20.7,47.6,44.0,6.7,7.1,208.0,29.9,72,1000.5,18.1,2
2026-06-13 20:00:00+00:00,83,17.8,41.8,46.0,6.1,6.8,181.0,29.6,73,1000.2,17.9,2
2026-06-13 21:00:00+00:00,83,15.2,36.4,47.0,5.5,6.5,161.0,29.2,75,1000.0,18.4,5
2026-06-13 22:00:00+00:00,83,13.6,32.6,47.0,5.1,6.2,150.0,28.9,78,999.8,19.1,5
2026-06-13 23:00:00+00:00,83,12.5,29.3,46.0,4.8,5.9,145.0,28.6,79,999.8,18.9,3
2026-06-14 00:00:00+00:00,82,10.6,24.9,49.0,4.5,5.7,145.0,29.0,77,999.9,19.2,1
2026-06-14 01:00:00+00:00,82,10.0,23.8,51.0,4.0,5.7,154.0,29.0,77,1000.6,18.2,2
2026-06-14 02:00:00+00:00,82,10.7,25.3,54.0,3.2,5.6,168.0,29.7,74,1001.2,18.6,7
2026-06-14 03:00:00+00:00,81,11.7,28.3,59.0,2.5,5.5,177.0,30.9,67,1001.5,21.6,7
2026-06-14 04:00:00+00:00,81,13.0,34.3,67.0,1.9,5.4,173.0,32.4,60,1001.6,23.2,38
2026-06-14 05:00:00+00:00,80,14.5,38.3,77.0,1.5,5.3,164.0,33.8,53,1001.7,22.8,7
2026-06-14 06:00:00+00:00,78,16.2,41.6,85.0,1.1,5.2,158.0,35.4,47,1001.8,22.9,7
2026-06-14 07:00:00+00:00,76,17.6,45.3,90.0,0.9,5.1,160.0,36.8,42,1001.0,22.5,3
2026-06-14 08:00:00+00:00,75,18.0,46.4,92.0,0.9,4.9,165.0,37.8,39,1000.0,22.5,4
2026-06-14 09:00:00+00:00,73,17.4,44.1,93.0,0.9,4.8,170.0,38.0,39,999.3,24.5,1
2026-06-14 10:00:00+00:00,71,16.5,41.6,91.0,1.0,4.8,175.0,37.7,40,998.4,25.1,2
2026-06-14 11:00:00+00:00,69,15.6,39.2,87.0,1.2,4.9,180.0,37.1,41,997.9,25.6,4
2026-06-14 12:00:00+00:00,67,19.2,50.4,85.0,1.5,5.0,183.0,36.3,43,998.0,24.2,0
2026-06-14 13:00:00+00:00,66,18.9,51.1,77.0,2.1,5.1,184.0,34.9,46,997.8,24.5,1
2026-06-14 14:00:00+00:00,65,18.4,48.5,66.0,3.0,5.1,183.0,33.4,50,997.9,24.1,0
2026-06-14 15:00:00+00:00,65,18.3,47.4,57.0,3.7,5.3,180.0,31.9,57,998.3,25.0,0
2026-06-14 16:00:00+00:00,64,18.6,46.0,52.0,4.2,5.6,175.0,30.8,63,999.1,24.5,0
2026-06-14 17:00:00+00:00,64,18.9,44.1,48.0,4.6,6.0,168.0,30.2,67,1000.0,20.8,5
2026-06-14 18:00:00+00:00,63,19.5,44.6,46.0,4.7,6.2,160.0,29.9,68,999.3,23.6,1
2026-06-14 19:00:00+00:00,63,18.5,40.4,46.0,4.5,6.0,152.0,29.2,71,998.6,22.8,1
2026-06-14 20:00:00+00:00,63,16.7,36.1,48.0,4.0,5.7,144.0,28.7,74,998.4,21.3,7
2026-06-14 21:00:00+00:00,63,15.7,35.0,49.0,3.6,5.3,137.0,28.4,75,998.3,20.4,3
2026-06-14 22:00:00+00:00,63,13.8,31.7,49.0,3.4,5.0,128.0,28.2,77,998.2,20.9,5
2026-06-14 23:00:00+00:00,63,13.0,29.2,49.0,3.2,4.7,120.0,28.1,78,998.4,20.4,5
2026-06-15 00:00:00+00:00,63,12.8,29.9,51.0,3.1,4.5,122.0,28.6,78,998.0,20.3,2
2026-06-15 01:00:00+00:00,63,12.2,29.0,52.0,3.0,4.7,145.0,28.6,78,998.4,21.5,2
2026-06-15 02:00:00+00:00,63,13.6,32.1,53.0,2.9,5.0,177.0,29.2,74,998.9,23.2,3
2026-06-15 03:00:00+00:00,64,14.1,32.6,57.0,2.7,5.2,201.0,30.5,68,999.3,26.5,8
2026-06-15 04:00:00+00:00,64,14.8,34.8,66.0,2.3,5.2,205.0,32.2,59,1000.1,25.4,8
2026-06-15 05:00:00+00:00,64,15.7,35.6,78.0,1.7,5.1,199.0,33.8,52,1000.2,24.8,12
2026-06-15 06:00:00+00:00,64,16.6,37.4,87.0,1.3,5.0,195.0,35.4,47,999.9,24.5,2
2026-06-15 07:00:00+00:00,64,16.9,36.7,92.0,1.1,4.9,195.0,36.6,43,999.5,23.9,2
2026-06-15 08:00:00+00:00,64,17.2,38.4,94.0,1.1,4.8,196.0,37.3,42,998.7,24.6,0
2026-06-15 09:00:00+00:00,64,17.4,40.4,95.0,1.1,4.7,199.0,37.9,40,997.9,25.3,0
2026-06-15 10:00:00+00:00,64,17.2,39.9,94.0,1.2,4.7,206.0,37.7,41,997.1,26.0,0
2026-06-15 11:00:00+00:00,64,16.9,39.2,92.0,1.4,4.8,215.0,36.9,43,996.9,25.8,0
2026-06-15 12:00:00+00:00,64,20.4,46.9,85.0,1.9,4.7,220.0,35.9,48,996.8,24.9,1
2026-06-15 13:00:00+00:00,64,19.9,46.3,77.0,2.8,4.9,220.0,34.5,51,997.2,24.8,1
2026-06-15 14:00:00+00:00,64,19.2,43.1,67.0,4.0,5.2,216.0,33.3,55,997.8,22.4,1
2026-06-15 15:00:00+00:00,64,18.7,40.2,58.0,5.0,5.6,210.0,32.3,59,998.7,20.4,2
2026-06-15 16:00:00+00:00,64,18.9,40.3,52.0,5.6,6.1,201.0,31.4,64,999.5,18.5,3
2026-06-15 17:00:00+00:00,64,18.5,37.7,48.0,6.0,6.8,190.0,30.6,68,999.5,19.6,2
2026-06-15 18:00:00+00:00,64,16.9,33.3,45.0,6.1,7.1,179.0,30.5,70,999.4,19.6,20
2026-06-15 19:00:00+00:00,64,14.9,31.5,44.0,5.7,7.0,170.0,29.9,73,999.4,18.0,5
2026-06-15 20:00:00+00:00,64,14.6,33.9,45.0,5.1,6.5,161.0,29.5,75,999.3,16.3,6
2026-06-15 21:00:00+00:00,64,14.6,35.3,46.0,4.6,6.2,153.0,29.2,77,998.6,17.3,10
2026-06-15 22:00:00+00:00,64,14.1,33.2,45.0,4.5,6.0,143.0,28.8,80,998.5,17.1,9
2026-06-15 23:00:00+00:00,64,13.6,30.7,43.0,4.6,5.9,134.0,28.6,81,998.7,16.9,9
2026-06-16 00:00:00+00:00,64,11.3,26.7,45.0,4.6,6.1,136.0,28.8,83,998.5,16.1,59
2026-06-16 01:00:00+00:00,64,10.9,24.6,46.0,4.3,6.1,159.0,28.7,83,999.3,17.9,10
2026-06-16 02:00:00+00:00,63,11.8,27.8,49.0,3.8,6.2,193.0,29.3,80,999.7,19.1,14
2026-06-16 03:00:00+00:00,63,14.0,35.3,54.0,3.3,6.2,214.0,30.7,72,999.9,20.6,23
2026-06-16 04:00:00+00:00,63,15.9,41.8,64.0,2.6,6.1,208.0,32.4,63,1000.2,22.1,66
2026-06-16 05:00:00+00:00,63,18.4,49.4,76.0,1.9,5.9,189.0,34.2,55,1000.4,20.2,20
2026-06-16 06:00:00+00:00,64,20.8,56.3,86.0,1.4,5.7,173.0,35.4,51,1000.1,21.0,4
2026-06-16 07:00:00+00:00,64,23.3,66.1,92.0,1.2,5.5,164.0,36.8,46,999.9,20.1,3
2026-06-16 08:00:00+00:00,64,25.3,74.0,95.0,1.1,5.3,159.0,37.9,43,999.6,19.6,3
2026-06-16 09:00:00+00:00,65,26.0,76.6,96.0,1.2,5.2,158.0,37.9,43,999.0,20.1,2
2026-06-16 10:00:00+00:00,66,26.0,76.1,96.0,1.3,5.2,166.0,37.5,44,998.5,21.3,0
2026-06-16 11:00:00+00:00,66,25.8,74.7,94.0,1.5,5.2,179.0,36.8,46,998.2,21.3,0
2026-06-16 12:00:00+00:00,67,29.2,79.6,96.0,1.9,5.7,188.0,35.8,49,997.7,21.1,0
2026-06-16 13:00:00+00:00,68,29.7,78.7,90.0,2.6,6.0,186.0,34.4,53,998.1,19.9,0
2026-06-16 14:00:00+00:00,69,29.9,76.4,81.0,3.7,6.5,179.0,33.1,57,998.7,20.1,1
2026-06-16 15:00:00+00:00,69,29.7,73.8,72.0,4.6,6.9,176.0,32.0,61,999.8,19.3,0
2026-06-16 16:00:00+00:00,70,28.9,69.8,65.0,5.2,7.1,185.0,31.1,65,1001.3,17.0,2
2026-06-16 17:00:00+00:00,71,28.1,65.4,58.0,5.7,7.3,197.0,30.5,67,1001.4,17.4,2
2026-06-16 18:00:00+00:00,72,27.2,62.9,53.0,6.0,7.3,198.0,29.8,72,1000.3,20.6,80
2026-06-16 19:00:00+00:00,73,26.1,59.0,50.0,5.9,7.1,176.0,29.6,73,1001.1,18.4,88
2026-06-16 20:00:00+00:00,74,24.9,54.8,48.0,5.7,6.9,142.0,29.4,75,1000.8,18.6,27
2026-06-16 21:00:00+00:00,74,24.8,56.0,47.0,5.4,6.6,118.0,29.2,77,1000.7,16.5,5
2026-06-16 22:00:00+00:00,75,23.5,53.8,46.0,5.2,6.3,109.0,29.0,79,1000.2,17.1,1
2026-06-16 23:00:00+00:00,76,21.9,50.8,45.0,5.1,6.0,108.0,28.8,80,1000.4,15.5,2
2026-06-17 00:00:00+00:00,77,22.3,50.4,45.0,5.2,6.6,119.0,28.8,79,1000.7,13.8,16
2026-06-17 01:00:00+00:00,77,21.9,49.0,47.0,4.8,6.7,150.0,28.7,80,1000.9,14.4,2
2026-06-17 02:00:00+00:00,78,22.1,53.8,49.0,4.2,6.9,193.0,29.5,76,1001.2,16.5,7
2026-06-17 03:00:00+00:00,79,21.8,57.9,54.0,3.6,6.9,220.0,30.7,70,1001.4,18.3,5
2026-06-17 04:00:00+00:00,80,20.7,56.0,63.0,2.9,6.7,217.0,32.5,61,1001.6,18.1,13
2026-06-17 05:00:00+00:00,80,21.1,55.6,73.0,2.1,6.4,199.0,34.2,54,1001.7,17.2,23
2026-06-17 06:00:00+00:00,80,22.2,57.6,83.0,1.5,6.1,184.0,35.5,48,1002.3,14.9,45
2026-06-17 07:00:00+00:00,80,23.6,63.1,91.0,1.2,5.8,178.0,36.3,45,1002.0,14.7,32
2026-06-17 08:00:00+00:00,80,25.0,69.2,98.0,1.1,5.6,175.0,37.4,42,1001.2,14.5,15
2026-06-17 09:00:00+00:00,80,25.8,73.1,101.0,1.1,5.4,175.0,37.7,40,1000.1,15.0,1
2026-06-17 10:00:00+00:00,80,25.8,73.8,100.0,1.2,5.3,180.0,37.6,40,999.5,18.2,0
2026-06-17 11:00:00+00:00,80,25.3,71.5,96.0,1.4,5.2,188.0,37.4,40,998.8,17.8,0
2026-06-17 12:00:00+00:00,80,32.5,93.1,96.0,1.9,5.4,192.0,36.2,44,999.0,18.6,5
2026-06-17 13:00:00+00:00,81,30.9,84.8,87.0,2.4,5.5,188.0,35.4,45,999.1,18.9,4
2026-06-17 14:00:00+00:00,81,28.0,68.9,75.0,3.2,5.8,180.0,33.8,49,999.8,20.2,2
2026-06-17 15:00:00+00:00,81,25.2,58.1,65.0,3.9,6.1,172.0,32.4,53,1000.6,18.6,1
2026-06-17 16:00:00+00:00,80,23.7,52.9,58.0,4.6,6.6,164.0,31.3,58,1000.9,19.6,0
2026-06-17 17:00:00+00:00,80,22.9,50.6,52.0,5.4,7.3,155.0,30.3,64,1000.9,21.1,15
2026-06-17 18:00:00+00:00,79,22.1,46.2,48.0,5.9,7.7,148.0,29.5,69,1001.0,20.1,0
2026-06-17 19:00:00+00:00,79,21.0,40.7,46.0,6.1,7.8,144.0,29.1,71,1001.1,16.6,4
2026-06-17 20:00:00+00:00,79,20.3,37.8,46.0,6.2,7.7,142.0,28.9,73,1001.1,15.8,5
2026-06-17 21:00:00+00:00,78,19.8,37.3,46.0,6.2,7.5,143.0,28.8,74,1000.7,15.2,1
2026-06-17 22:00:00+00:00,78,18.6,35.9,45.0,6.2,7.2,145.0,28.7,74,1000.5,15.0,2
2026-06-17 23:00:00+00:00,77,17.4,34.3,45.0,6.2,6.8,148.0,28.5,75,1000.6,15.0,17
2026-06-18 00:00:00+00:00,77,17.4,34.6,47.0,5.6,6.3,158.0,29.7,73,999.9,17.5,57
2026-06-18 01:00:00+00:00,77,16.1,32.4,48.0,5.2,6.4,180.0,29.5,75,1000.3,16.9,13
2026-06-18 02:00:00+00:00,76,18.3,38.9,50.0,4.5,6.6,207.0,30.0,74,1001.0,17.2,2
2026-06-18 03:00:00+00:00,76,19.2,45.3,55.0,3.8,6.7,225.0,31.1,68,1001.4,18.6,5
2026-06-18 04:00:00+00:00,76,19.4,48.1,64.0,3.0,6.5,224.0,32.5,62,1001.2,19.5,2
2026-06-18 05:00:00+00:00,76,20.0,51.0,75.0,2.1,6.3,212.0,34.2,55,1001.1,19.2,2
2026-06-18 06:00:00+00:00,76,20.7,51.8,85.0,1.5,6.0,202.0,35.4,50,1001.5,18.8,3
2026-06-18 07:00:00+00:00,75,21.6,54.1,92.0,1.2,5.8,197.0,36.3,46,1000.9,18.2,3
2026-06-18 08:00:00+00:00,75,22.5,57.4,96.0,1.2,5.7,192.0,37.2,43,1000.4,18.2,3
2026-06-18 09:00:00+00:00,75,22.9,59.6,98.0,1.2,5.5,190.0,37.6,42,999.4,19.3,1
2026-06-18 10:00:00+00:00,75,22.6,60.8,96.0,1.3,5.3,191.0,37.5,41,998.6,20.5,0
2026-06-18 11:00:00+00:00,75,22.0,60.3,90.0,1.4,5.0,194.0,37.0,41,998.2,21.2,0
2026-06-18 12:00:00+00:00,74,26.7,72.2,86.0,1.8,4.8,195.0,36.3,46,998.1,21.7,1
2026-06-18 13:00:00+00:00,74,26.5,72.4,79.0,2.4,5.1,192.0,34.5,51,998.1,22.0,0
2026-06-18 14:00:00+00:00,73,26.5,69.4,70.0,3.3,5.5,186.0,33.1,55,998.8,21.4,0
2026-06-18 15:00:00+00:00,73,26.4,66.8,61.0,4.2,6.0,179.0,31.8,60,999.1,20.3,0
2026-06-18 16:00:00+00:00,73,26.0,62.9,55.0,5.0,6.7,171.0,30.7,65,999.9,18.7,0
2026-06-18 17:00:00+00:00,74,25.3,58.2,49.0,5.8,7.5,162.0,30.0,69,1000.5,18.3,1
2026-06-18 18:00:00+00:00,74,24.4,53.8,45.0,6.4,8.0,155.0,29.3,73,1000.1,17.2,2
2026-06-18 19:00:00+00:00,74,23.7,50.2,43.0,6.7,8.0,152.0,29.0,75,999.9,18.6,14
2026-06-18 20:00:00+00:00,74,23.1,48.1,42.0,6.7,7.8,151.0,29.0,75,999.6,17.4,14
2026-06-18 21:00:00+00:00,74,20.7,43.3,42.0,6.6,7.5,150.0,28.8,77,999.1,18.0,77
2026-06-18 22:00:00+00:00,75,19.0,39.3,42.0,6.4,7.1,144.0,28.6,78,999.1,16.5,85
2026-06-18 23:00:00+00:00,75,16.6,34.3,43.0,6.0,6.5,139.0,28.6,79,999.1,14.8,63
2026-06-19 00:00:00+00:00,74,16.5,35.2,42.0,7.0,7.4,145.0,28.7,82,999.1,14.4,4
2026-06-19 01:00:00+00:00,74,16.3,34.6,44.0,6.4,7.4,176.0,28.6,82,999.5,14.6,7
2026-06-19 02:00:00+00:00,74,16.8,37.0,48.0,5.5,7.3,219.0,29.3,78,1000.1,17.2,7
2026-06-19 03:00:00+00:00,74,17.9,41.9,54.0,4.6,7.1,245.0,30.6,70,1000.3,19.5,10
2026-06-19 04:00:00+00:00,74,19.2,48.0,63.0,3.5,6.7,236.0,32.3,60,1000.5,20.4,8
2026-06-19 05:00:00+00:00,74,21.1,52.9,75.0,2.3,6.1,209.0,34.6,51,1000.8,20.2,27
2026-06-19 06:00:00+00:00,74,23.6,58.9,84.0,1.4,5.6,188.0,35.3,49,1001.0,19.9,11
2026-06-19 07:00:00+00:00,75,26.6,71.2,89.0,1.0,5.3,184.0,36.6,44,1000.6,19.4,5
2026-06-19 08:00:00+00:00,75,29.1,84.1,92.0,1.0,5.1,186.0,37.6,41,999.9,19.2,3
2026-06-19 09:00:00+00:00,75,31.3,97.6,93.0,1.1,5.0,188.0,38.4,39,999.2,19.8,2
2026-06-19 10:00:00+00:00,76,31.8,102.2,91.0,1.2,5.0,188.0,38.1,40,998.7,21.0,7
2026-06-19 11:00:00+00:00,77,30.9,100.6,88.0,1.4,5.0,188.0,37.4,41,998.4,21.3,2
2026-06-19 12:00:00+00:00,78,41.3,124.8,88.0,1.8,5.2,187.0,36.7,44,998.9,21.9,5
2026-06-19 13:00:00+00:00,79,40.4,118.3,80.0,2.4,5.4,185.0,34.6,51,998.8,24.9,1
2026-06-19 14:00:00+00:00,80,38.6,107.6,69.0,3.2,5.6,181.0,33.0,55,999.3,22.8,1
2026-06-19 15:00:00+00:00,81,36.3,99.0,60.0,3.9,5.8,176.0,31.8,59,999.9,20.3,1
2026-06-19 16:00:00+00:00,81,33.6,89.6,54.0,4.2,5.8,169.0,31.1,63,1001.4,19.5,1
2026-06-19 17:00:00+00:00,82,31.1,79.6,49.0,4.4,5.6,160.0,30.3,68,1002.1,18.0,4
2026-06-19 18:00:00+00:00,83,29.5,72.6,46.0,4.5,5.6,150.0,30.1,70,1001.9,17.6,10
2026-06-19 19:00:00+00:00,83,28.2,66.4,44.0,4.5,5.8,137.0,29.6,73,1001.5,16.8,20
2026-06-19 20:00:00+00:00,83,26.4,58.8,44.0,4.4,6.1,123.0,29.3,75,1001.2,16.4,11
2026-06-19 21:00:00+00:00,84,23.9,51.0,44.0,4.4,6.3,114.0,29.0,77,1000.8,16.2,19
2026-06-19 22:00:00+00:00,84,21.5,46.0,44.0,4.5,6.3,111.0,28.8,78,1000.3,17.2,2
2026-06-19 23:00:00+00:00,84,19.4,42.3,43.0,4.6,6.3,113.0,28.6,79,1000.2,16.4,5
2026-06-20 00:00:00+00:00,84,17.1,38.5,44.0,5.1,7.1,125.0,28.8,79,1000.3,14.4,5
2026-06-20 01:00:00+00:00,84,15.0,36.6,46.0,4.7,7.0,158.0,28.6,80,1001.0,14.7,12
2026-06-20 02:00:00+00:00,84,16.3,41.8,50.0,4.2,6.8,200.0,29.3,77,1001.4,16.6,11
2026-06-20 03:00:00+00:00,84,19.6,57.7,55.0,3.6,6.6,226.0,30.6,70,1001.5,18.6,13
2026-06-20 04:00:00+00:00,84,20.9,68.2,64.0,2.9,6.2,218.0,32.2,62,1001.9,20.0,34
2026-06-20 05:00:00+00:00,84,24.4,84.8,75.0,2.1,5.8,194.0,34.0,54,1001.7,19.5,37
2026-06-20 06:00:00+00:00,85,29.3,110.4,85.0,1.5,5.4,178.0,35.1,50,1001.9,17.2,95
2026-06-20 07:00:00+00:00,85,34.2,136.9,93.0,1.2,5.2,184.0,36.3,45,1001.2,15.8,58
2026-06-20 08:00:00+00:00,86,38.2,159.3,100.0,1.2,5.1,199.0,37.1,42,1000.8,15.8,68
2026-06-20 09:00:00+00:00,86,39.3,162.1,104.0,1.2,5.0,209.0,38.1,39,1000.1,13.6,16
2026-06-20 10:00:00+00:00,87,39.0,157.9,103.0,1.3,5.0,209.0,38.7,36,999.1,13.2,9
2026-06-20 11:00:00+00:00,88,37.4,147.6,99.0,1.5,5.1,203.0,38.1,38,998.7,18.5,3
2026-06-20 12:00:00+00:00,88,42.1,160.2,102.0,1.9,5.4,198.0,36.6,44,998.9,20.3,9
2026-06-20 13:00:00+00:00,88,39.8,147.1,92.0,2.4,5.6,194.0,35.0,48,999.5,21.2,4
2026-06-20 14:00:00+00:00,88,36.4,124.3,79.0,3.2,5.8,190.0,33.7,52,1000.1,21.1,3
2026-06-20 15:00:00+00:00,88,32.5,106.4,67.0,3.9,6.1,185.0,32.7,56,1000.8,20.0,3
2026-06-20 16:00:00+00:00,88,28.0,87.8,59.0,4.5,6.3,177.0,31.3,62,1001.4,20.4,1
2026-06-20 17:00:00+00:00,87,24.4,73.1,52.0,5.0,6.5,168.0,30.4,68,1002.2,18.1,1
2026-06-20 18:00:00+00:00,87,21.7,61.9,47.0,5.3,6.7,159.0,29.9,72,1002.1,18.9,1
2026-06-20 19:00:00+00:00,86,19.2,50.5,45.0,5.4,6.8,152.0,29.4,75,1001.7,18.4,4
2026-06-20 20:00:00+00:00,85,16.9,40.2,44.0,5.4,6.9,145.0,29.2,76,1001.4,17.4,7
2026-06-20 21:00:00+00:00,85,15.1,35.4,44.0,5.3,6.8,141.0,28.9,77,1000.7,16.9,6
2026-06-20 22:00:00+00:00,84,13.6,34.2,44.0,5.2,6.6,139.0,28.7,78,1000.3,16.6,6
2026-06-20 23:00:00+00:00,83,13.2,34.5,44.0,5.0,6.2,140.0,28.4,78,1000.2,17.1,2
2026-06-21 00:00:00+00:00,83,13.5,34.2,46.0,4.4,5.8,145.0,28.8,80,1000.2,17.5,2
2026-06-21 01:00:00+00:00,83,12.5,32.0,48.0,4.0,5.8,157.0,28.7,80,1000.4,18.3,2
2026-06-21 02:00:00+00:00,82,14.6,40.3,50.0,3.3,5.7,172.0,29.2,77,1000.9,18.8,3
2026-06-21 03:00:00+00:00,82,16.9,53.0,55.0,2.7,5.7,182.0,30.5,69,1000.9,20.1,4
2026-06-21 04:00:00+00:00,82,19.8,67.5,64.0,2.1,5.7,181.0,32.1,61,1000.7,20.9,5
